n,max_load
808,4
808,4
808,4
808,4
808,4
808,3
808,3
808,4
808,3
808,4
808,4
808,4
808,4
808,4
808,3
808,4
808,3
808,3
808,3
808,3
809,3
809,4
809,3
809,3
809,4
809,3
809,4
809,3
809,3
809,3
809,3
809,4
809,4
809,3
809,4
809,4
809,3
809,3
809,3
809,3
809,3
809,3
809,3
809,3
809,3
809,4
809,4
809,3
809,3
809,3
809,4
809,3
809,4
809,4
809,3
809,3
809,3
809,3
809,3
809,3
809,4
809,4
809,4
809,3
809,3
809,3
809,4
809,4
809,3
809,3
810,4
810,3
810,3
810,4
810,4
810,4
810,4
810,3
810,4
810,3
810,3
810,3
810,4
810,3
810,3
810,4
810,4
810,3
810,3
810,4
810,4
810,3
810,3
810,4
810,4
810,4
810,3
810,3
810,3
810,3
810,4
810,3
810,4
810,5
810,4
810,4
810,4
810,4
810,3
810,3
810,4
810,3
810,4
810,4
810,4
810,4
810,4
810,3
810,3
810,4
811,4
811,3
811,3
811,3
811,3
811,3
811,4
811,4
811,4
811,3
811,4
811,3
811,3
811,3
811,3
811,4
811,3
811,4
811,3
811,3
811,3
811,3
811,4
811,4
811,3
811,3
811,3
811,3
811,3
811,3
811,4
811,4
811,4
811,3
811,3
811,3
811,4
811,4
811,3
811,4
811,4
811,4
811,4
811,3
811,3
811,3
811,3
811,4
811,3
811,4
812,3
812,3
812,3
812,3
812,4
812,4
812,3
812,4
812,4
812,3
812,3
812,3
812,4
812,3
812,3
812,4
812,4
812,4
812,3
812,3
812,3
812,3
812,3
812,4
812,4
812,3
812,4
812,4
812,4
812,4
812,4
812,4
812,4
812,4
812,3
812,3
812,3
812,4
812,4
812,3
812,4
812,4
812,3
812,4
812,4
812,3
812,3
812,3
812,3
812,3
813,3
813,3
813,3
813,4
813,3
813,5
813,3
813,4
813,4
813,3
813,3
813,4
813,4
813,4
813,4
813,4
813,3
813,4
813,3
813,3
813,3
813,3
813,3
813,4
813,4
813,3
813,4
813,4
813,3
813,4
813,3
813,3
813,4
813,4
813,3
813,3
813,3
813,4
813,4
813,4
813,3
813,3
813,3
813,3
813,3
813,4
813,3
813,3
813,4
813,3
814,3
814,4
814,4
814,4
814,3
814,4
814,4
814,3
814,4
814,4
814,3
814,4
814,3
814,3
814,3
814,3
814,4
814,3
814,3
814,4
814,4
814,3
814,4
814,4
814,4
814,3
814,3
814,3
814,3
814,4
814,4
814,3
814,3
814,3
814,3
814,3
814,4
814,3
814,3
814,3
814,4
814,3
814,4
814,3
814,3
814,4
814,4
814,3
814,4
814,3
815,3
815,4
815,3
815,3
815,3
815,4
815,4
815,3
815,3
815,3
815,4
815,4
815,3
815,3
815,3
815,3
815,3
815,4
815,4
815,3
815,4
815,4
815,3
815,3
815,4
815,3
815,4
815,3
815,4
815,3
815,4
815,3
815,4
815,4
815,4
815,4
815,3
815,4
815,4
815,4
815,3
815,3
815,4
815,4
815,3
815,3
815,4
815,3
815,4
815,4
816,3
816,4
816,3
816,4
816,3
816,3
816,3
816,3
816,4
816,4
816,3
816,3
816,4
816,3
816,3
816,3
816,3
816,4
816,3
816,4
816,4
816,3
816,3
816,4
816,3
816,3
816,3
816,4
816,4
816,4
816,4
816,4
816,3
816,3
816,3
816,3
816,4
816,4
816,4
816,4
816,3
816,4
816,3
816,3
816,4
816,3
816,3
816,3
816,3
816,3
817,3
817,4
817,3
817,3
817,4
817,4
817,4
817,4
817,3
817,3
817,3
817,4
817,4
817,4
817,3
817,3
817,4
817,3
817,3
817,4
817,3
817,3
817,3
817,4
817,3
817,4
817,4
817,3
817,3
817,4
817,4
817,4
817,3
817,4
817,4
817,4
817,3
817,4
817,3
817,3
817,3
817,4
817,4
817,4
817,4
817,4
817,4
817,3
817,4
817,4
818,4
818,4
818,4
818,4
818,4
818,3
818,3
818,4
818,3
818,3
818,3
818,4
818,3
818,4
818,3
818,3
818,4
818,4
818,4
818,3
818,3
818,3
818,3
818,3
818,4
818,3
818,3
818,3
818,3
818,3
818,3
818,3
818,4
818,4
818,4
818,4
818,4
818,3
818,4
818,4
818,4
818,3
818,4
818,3
818,3
818,3
818,4
818,3
818,3
818,3
819,3
819,4
819,3
819,3
819,3
819,3
819,4
819,3
819,3
819,3
819,4
819,4
819,3
819,3
819,4
819,4
819,3
819,3
819,3
819,3
819,4
819,4
819,4
819,4
819,4
819,4
819,4
819,4
819,3
819,3
819,4
819,3
819,4
819,3
819,4
819,3
819,4
819,3
819,4
819,3
819,3
819,3
819,4
819,3
819,4
819,4
819,3
819,4
819,4
819,4
820,3
820,3
820,3
820,4
820,4
820,3
820,4
820,4
820,4
820,4
820,4
820,3
820,3
820,3
820,4
820,4
820,4
820,3
820,3
820,4
820,3
820,3
820,3
820,3
820,3
820,3
820,4
820,4
820,4
820,4
820,4
820,4
820,4
820,3
820,3
820,4
820,3
820,4
820,3
820,4
820,3
820,3
820,4
820,4
820,3
820,3
820,3
820,3
820,3
820,3
821,4
821,4
821,4
821,4
821,3
821,3
821,3
821,4
821,3
821,4
821,3
821,3
821,4
821,3
821,4
821,4
821,4
821,3
821,3
821,3
821,3
821,3
821,4
821,4
821,4
821,4
821,4
821,4
821,3
821,4
821,3
821,4
821,3
821,4
821,4
821,3
821,4
821,3
821,4
821,3
821,4
821,3
821,4
821,3
821,4
821,4
821,4
821,3
821,3
821,3
822,4
822,3
822,3
822,4
822,3
822,4
822,3
822,3
822,3
822,3
822,4
822,3
822,4
822,3
822,3
822,3
822,3
822,4
822,3
822,4
822,4
822,3
822,4
822,3
822,3
822,3
822,3
822,3
822,4
822,4
822,3
822,3
822,4
822,4
822,3
822,3
822,3
822,3
822,4
822,4
822,4
822,4
822,4
822,4
822,4
822,3
822,3
822,4
822,4
822,4
823,4
823,4
823,3
823,3
823,4
823,3
823,3
823,3
823,4
823,3
823,3
823,4
823,3
823,4
823,3
823,3
823,3
823,4
823,3
823,3
823,4
823,3
823,3
823,4
823,3
823,4
823,4
823,4
823,4
823,4
823,4
823,3
823,3
823,3
823,3
823,4
823,3
823,3
823,3
823,4
823,4
823,4
823,4
823,3
823,3
823,4
823,4
823,4
823,4
823,3
824,3
824,3
824,4
824,3
824,3
824,4
824,3
824,4
824,4
824,4
824,3
824,3
824,4
824,3
824,3
824,3
824,4
824,4
824,3
824,3
824,4
824,4
824,4
824,3
824,3
824,3
824,3
824,4
824,3
824,4
824,4
824,4
824,4
824,4
824,3
824,3
824,3
824,3
824,4
824,3
824,3
824,3
824,3
824,4
824,4
824,3
824,4
824,4
824,3
824,4
825,3
825,3
825,4
825,4
825,3
825,3
825,4
825,4
825,3
825,4
825,4
825,4
825,3
825,4
825,3
825,4
825,4
825,5
825,3
825,4
825,4
825,4
825,3
825,4
825,4
825,3
825,3
825,4
825,4
825,3
825,3
825,3
825,3
825,3
825,4
825,3
825,3
825,3
825,3
825,3
825,3
825,4
825,3
825,4
825,3
825,4
825,3
825,4
825,3
825,3
826,3
826,4
826,4
826,3
826,4
826,4
826,3
826,4
826,3
826,3
826,4
826,4
826,4
826,3
826,4
826,3
826,3
826,3
826,4
826,4
826,4
826,3
826,3
826,4
826,3
826,3
826,3
826,3
826,4
826,3
826,3
826,4
826,3
826,3
826,3
826,4
826,4
826,4
826,4
826,4
826,4
826,3
826,3
826,4
826,4
826,3
826,4
826,4
826,4
826,4
827,3
827,4
827,3
827,4
827,3
827,4
827,4
827,4
827,3
827,4
827,4
827,3
827,3
827,4
827,4
827,3
827,4
827,4
827,3
827,3
827,4
827,3
827,3
827,4
827,3
827,4
827,4
827,3
827,3
827,3
827,4
827,3
827,4
827,4
827,3
827,3
827,3
827,3
827,3
827,3
827,4
827,3
827,3
827,3
827,3
827,3
827,3
827,4
827,4
827,4
828,4
828,4
828,3
828,3
828,4
828,3
828,4
828,4
828,3
828,4
828,3
828,3
828,3
828,3
828,3
828,3
828,3
828,3
828,3
828,4
828,4
828,4
828,3
828,3
828,4
828,3
828,4
828,3
828,3
828,3
828,3
828,3
828,3
828,4
828,3
828,4
828,3
828,3
828,3
828,3
828,4
828,3
828,3
828,4
828,4
828,3
828,3
828,4
828,3
828,3
829,3
829,3
829,4
829,3
829,4
829,4
829,3
829,4
829,3
829,3
829,3
829,3
829,4
829,4
829,4
829,3
829,4
829,3
829,3
829,4
829,4
829,3
829,4
829,4
829,3
829,3
829,3
829,4
829,4
829,3
829,3
829,4
829,3
829,3
829,4
829,4
829,3
829,3
829,3
829,3
829,4
829,4
829,3
829,4
829,4
829,3
829,3
829,4
829,3
829,4
830,4
830,4
830,4
830,4
830,3
830,3
830,3
830,4
830,3
830,4
830,3
830,4
830,3
830,4
830,3
830,3
830,3
830,4
830,3
830,3
830,4
830,4
830,3
830,3
830,4
830,3
830,3
830,3
830,3
830,3
830,3
830,4
830,3
830,4
830,3
830,4
830,3
830,4
830,4
830,4
830,3
830,3
830,3
830,3
830,3
830,4
830,3
830,3
830,3
830,3
831,3
831,3
831,3
831,3
831,4
831,3
831,4
831,3
831,3
831,3
831,3
831,3
831,3
831,4
831,3
831,3
831,3
831,4
831,4
831,3
831,3
831,3
831,4
831,3
831,4
831,4
831,3
831,3
831,4
831,4
831,3
831,3
831,3
831,3
831,3
831,4
831,4
831,3
831,3
831,4
831,4
831,4
831,3
831,4
831,4
831,3
831,3
831,3
831,3
831,3
832,4
832,4
832,3
832,4
832,4
832,3
832,4
832,3
832,3
832,3
832,4
832,4
832,3
832,4
832,4
832,3
832,4
832,4
832,4
832,3
832,3
832,3
832,4
832,4
832,4
832,4
832,3
832,3
832,4
832,4
832,3
832,3
832,3
832,4
832,3
832,3
832,4
832,3
832,3
832,4
832,3
832,4
832,3
832,3
832,4
832,4
832,4
832,3
832,4
832,3
833,4
833,3
833,4
833,4
833,3
833,4
833,3
833,4
833,3
833,3
833,3
833,3
833,3
833,4
833,3
833,3
833,3
833,4
833,4
833,4
833,4
833,4
833,3
833,3
833,3
833,4
833,4
833,4
833,3
833,4
833,4
833,3
833,3
833,5
833,4
833,4
833,3
833,3
833,4
833,4
833,3
833,3
833,4
833,4
833,4
833,4
833,4
833,4
833,4
833,4
834,3
834,4
834,3
834,3
834,3
834,4
834,3
834,5
834,3
834,3
834,4
834,3
834,3
834,3
834,4
834,4
834,3
834,3
834,3
834,4
834,4
834,4
834,4
834,3
834,4
834,4
834,4
834,4
834,4
834,4
834,4
834,3
834,4
834,3
834,3
834,4
834,3
834,3
834,4
834,3
834,3
834,4
834,3
834,3
834,4
834,3
834,3
834,3
834,4
834,3
835,3
835,4
835,4
835,3
835,4
835,3
835,4
835,3
835,4
835,4
835,3
835,3
835,4
835,4
835,3
835,3
835,3
835,4
835,4
835,4
835,4
835,3
835,3
835,4
835,3
835,3
835,3
835,3
835,3
835,3
835,3
835,3
835,3
835,3
835,4
835,3
835,3
835,4
835,4
835,3
835,4
835,4
835,3
835,4
835,4
835,4
835,3
835,4
835,3
835,4
836,3
836,3
836,4
836,4
836,4
836,3
836,3
836,4
836,4
836,3
836,3
836,3
836,4
836,4
836,3
836,3
836,4
836,3
836,4
836,3
836,4
836,3
836,3
836,3
836,4
836,4
836,4
836,4
836,4
836,4
836,3
836,4
836,4
836,3
836,3
836,4
836,4
836,3
836,3
836,3
836,4
836,4
836,4
836,4
836,3
836,3
836,3
836,4
836,4
836,4
837,4
837,4
837,4
837,4
837,4
837,3
837,4
837,4
837,3
837,3
837,4
837,3
837,3
837,3
837,3
837,3
837,3
837,3
837,4
837,4
837,4
837,3
837,3
837,4
837,4
837,4
837,4
837,3
837,3
837,4
837,4
837,3
837,3
837,4
837,3
837,3
837,4
837,4
837,4
837,4
837,4
837,3
837,4
837,3
837,3
837,4
837,4
837,4
837,3
837,3
838,3
838,4
838,4
838,3
838,3
838,4
838,3
838,4
838,3
838,4
838,3
838,4
838,3
838,4
838,3
838,4
838,4
838,3
838,4
838,4
838,4
838,4
838,3
838,3
838,4
838,4
838,3
838,3
838,4
838,3
838,3
838,3
838,3
838,3
838,4
838,3
838,4
838,3
838,3
838,4
838,3
838,4
838,3
838,4
838,4
838,4
838,3
838,4
838,4
838,3
839,4
839,3
839,4
839,4
839,3
839,4
839,4
839,4
839,3
839,3
839,3
839,3
839,4
839,4
839,4
839,3
839,3
839,3
839,4
839,4
839,4
839,3
839,4
839,3
839,3
839,3
839,4
839,4
839,3
839,4
839,3
839,3
839,3
839,3
839,4
839,3
839,3
839,3
839,3
839,4
839,4
839,4
839,3
839,4
839,3
839,3
839,4
839,3
839,4
839,4
840,3
840,4
840,3
840,4
840,4
840,3
840,3
840,3
840,4
840,4
840,4
840,4
840,4
840,4
840,4
840,4
840,3
840,4
840,4
840,4
840,4
840,3
840,3
840,4
840,3
840,3
840,4
840,4
840,3
840,3
840,4
840,3
840,3
840,3
840,3
840,3
840,3
840,4
840,3
840,3
840,4
840,3
840,4
840,4
840,4
840,4
840,4
840,4
840,4
840,4
841,3
841,3
841,4
841,3
841,3
841,3
841,4
841,4
841,4
841,4
841,3
841,3
841,3
841,3
841,3
841,3
841,4
841,3
841,3
841,3
841,3
841,4
841,3
841,4
841,5
841,4
841,3
841,4
841,3
841,3
841,4
841,4
841,3
841,3
841,4
841,4
841,3
841,3
841,4
841,4
841,3
841,4
841,3
841,4
841,4
841,4
841,4
841,4
841,4
841,4
842,3
842,3
842,4
842,4
842,4
842,3
842,4
842,4
842,3
842,3
842,4
842,3
842,4
842,4
842,3
842,3
842,3
842,3
842,4
842,3
842,4
842,4
842,4
842,3
842,4
842,4
842,3
842,4
842,4
842,3
842,4
842,4
842,4
842,3
842,3
842,3
842,4
842,4
842,4
842,4
842,4
842,4
842,3
842,4
842,4
842,3
842,3
842,4
842,3
842,3
843,3
843,4
843,3
843,3
843,3
843,3
843,4
843,4
843,3
843,3
843,3
843,3
843,3
843,3
843,3
843,4
843,3
843,3
843,4
843,4
843,3
843,4
843,3
843,3
843,3
843,3
843,4
843,3
843,4
843,4
843,3
843,4
843,3
843,3
843,3
843,3
843,3
843,3
843,4
843,3
843,4
843,3
843,4
843,4
843,4
843,3
843,4
843,3
843,3
843,4
844,4
844,3
844,3
844,3
844,3
844,3
844,3
844,3
844,4
844,3
844,3
844,3
844,3
844,3
844,4
844,4
844,3
844,3
844,3
844,3
844,3
844,4
844,3
844,4
844,3
844,3
844,3
844,4
844,3
844,4
844,3
844,3
844,3
844,4
844,3
844,3
844,3
844,3
844,3
844,3
844,3
844,4
844,4
844,3
844,3
844,3
844,3
844,3
844,3
844,3
845,3
845,3
845,3
845,3
845,3
845,4
845,4
845,3
845,4
845,3
845,4
845,4
845,4
845,3
845,3
845,4
845,3
845,4
845,3
845,3
845,3
845,4
845,3
845,4
845,3
845,3
845,3
845,4
845,4
845,4
845,4
845,3
845,4
845,3
845,3
845,4
845,4
845,4
845,3
845,3
845,4
845,4
845,3
845,4
845,3
845,3
845,4
845,4
845,3
845,3
846,3
846,3
846,3
846,3
846,3
846,4
846,3
846,3
846,3
846,4
846,3
846,3
846,3
846,3
846,3
846,4
846,4
846,4
846,4
846,3
846,3
846,4
846,3
846,3
846,3
846,3
846,3
846,4
846,4
846,4
846,4
846,3
846,4
846,3
846,4
846,4
846,4
846,4
846,3
846,3
846,3
846,4
846,4
846,4
846,4
846,3
846,3
846,4
846,4
846,3
847,4
847,4
847,3
847,3
847,3
847,3
847,4
847,4
847,4
847,3
847,3
847,3
847,3
847,3
847,4
847,3
847,4
847,3
847,3
847,3
847,3
847,3
847,4
847,3
847,3
847,3
847,4
847,4
847,4
847,3
847,4
847,4
847,3
847,3
847,3
847,3
847,3
847,3
847,3
847,3
847,4
847,4
847,3
847,4
847,4
847,4
847,4
847,3
847,4
847,3
848,3
848,4
848,3
848,4
848,4
848,4
848,4
848,3
848,4
848,3
848,3
848,4
848,4
848,4
848,3
848,4
848,3
848,3
848,4
848,3
848,3
848,3
848,3
848,4
848,3
848,4
848,5
848,4
848,3
848,3
848,4
848,3
848,4
848,4
848,4
848,4
848,4
848,4
848,3
848,4
848,4
848,3
848,4
848,4
848,4
848,4
848,4
848,3
848,3
848,4
849,3
849,4
849,4
849,3
849,3
849,3
849,3
849,4
849,3
849,4
849,4
849,4
849,4
849,3
849,4
849,4
849,3
849,3
849,3
849,3
849,4
849,3
849,3
849,4
849,4
849,4
849,4
849,4
849,4
849,4
849,4
849,3
849,4
849,4
849,3
849,3
849,3
849,4
849,3
849,4
849,4
849,3
849,4
849,3
849,3
849,4
849,3
849,4
849,4
849,4
850,4
850,4
850,4
850,3
850,4
850,3
850,4
850,3
850,3
850,4
850,4
850,3
850,4
850,4
850,3
850,3
850,4
850,4
850,3
850,3
850,4
850,4
850,3
850,3
850,4
850,3
850,3
850,4
850,3
850,3
850,4
850,4
850,4
850,4
850,4
850,4
850,4
850,4
850,4
850,3
850,4
850,4
850,3
850,3
850,4
850,3
850,4
850,4
850,3
850,3
851,3
851,4
851,4
851,4
851,4
851,3
851,4
851,3
851,3
851,4
851,3
851,4
851,3
851,3
851,3
851,4
851,3
851,4
851,3
851,3
851,3
851,3
851,3
851,3
851,3
851,3
851,3
851,3
851,3
851,3
851,4
851,4
851,4
851,3
851,3
851,4
851,4
851,4
851,3
851,4
851,4
851,3
851,4
851,3
851,4
851,4
851,4
851,3
851,4
851,4
852,4
852,4
852,4
852,3
852,3
852,3
852,3
852,4
852,3
852,4
852,4
852,3
852,4
852,3
852,3
852,3
852,3
852,4
852,3
852,4
852,4
852,4
852,3
852,4
852,3
852,3
852,4
852,4
852,3
852,3
852,3
852,3
852,4
852,3
852,4
852,3
852,4
852,4
852,4
852,4
852,3
852,3
852,3
852,3
852,3
852,3
852,3
852,4
852,4
852,4
853,3
853,3
853,4
853,4
853,4
853,3
853,3
853,4
853,4
853,4
853,4
853,4
853,4
853,4
853,4
853,4
853,4
853,4
853,3
853,3
853,4
853,3
853,3
853,4
853,4
853,4
853,4
853,3
853,4
853,4
853,3
853,4
853,4
853,3
853,4
853,3
853,4
853,4
853,4
853,4
853,3
853,3
853,4
853,4
853,4
853,3
853,4
853,4
853,3
853,4
854,4
854,3
854,4
854,4
854,4
854,3
854,4
854,4
854,3
854,4
854,3
854,4
854,4
854,4
854,4
854,4
854,3
854,3
854,4
854,4
854,3
854,3
854,4
854,4
854,4
854,3
854,4
854,3
854,3
854,4
854,3
854,4
854,4
854,3
854,4
854,4
854,3
854,3
854,3
854,3
854,3
854,3
854,3
854,3
854,3
854,3
854,3
854,4
854,4
854,4
855,3
855,3
855,3
855,4
855,4
855,3
855,4
855,4
855,4
855,4
855,3
855,3
855,4
855,4
855,3
855,3
855,4
855,4
855,3
855,3
855,3
855,3
855,3
855,3
855,3
855,3
855,3
855,4
855,3
855,3
855,3
855,3
855,3
855,4
855,3
855,4
855,4
855,3
855,3
855,3
855,3
855,3
855,3
855,4
855,3
855,4
855,4
855,4
855,4
855,3
856,3
856,4
856,3
856,3
856,3
856,4
856,3
856,3
856,4
856,4
856,4
856,4
856,4
856,4
856,3
856,4
856,4
856,4
856,3
856,4
856,3
856,3
856,3
856,3
856,3
856,4
856,4
856,4
856,3
856,3
856,3
856,3
856,4
856,4
856,3
856,4
856,3
856,3
856,4
856,3
856,4
856,4
856,4
856,3
856,4
856,3
856,3
856,3
856,3
856,3
857,3
857,3
857,3
857,3
857,3
857,4
857,4
857,4
857,4
857,4
857,3
857,4
857,3
857,3
857,3
857,4
857,4
857,4
857,3
857,3
857,3
857,3
857,3
857,3
857,3
857,3
857,4
857,4
857,4
857,4
857,3
857,3
857,4
857,4
857,4
857,3
857,3
857,4
857,3
857,4
857,3
857,4
857,4
857,3
857,3
857,4
857,4
857,3
857,4
857,4
858,3
858,4
858,3
858,4
858,3
858,3
858,3
858,3
858,3
858,4
858,4
858,3
858,3
858,3
858,4
858,4
858,4
858,4
858,4
858,3
858,3
858,3
858,3
858,4
858,3
858,4
858,3
858,3
858,4
858,4
858,4
858,3
858,3
858,3
858,4
858,3
858,4
858,3
858,4
858,3
858,4
858,3
858,4
858,3
858,4
858,4
858,4
858,4
858,4
858,4
859,4
859,3
859,4
859,3
859,3
859,4
859,3
859,4
859,4
859,3
859,3
859,3
859,4
859,3
859,4
859,4
859,4
859,3
859,3
859,3
859,4
859,3
859,3
859,4
859,3
859,4
859,3
859,3
859,4
859,4
859,4
859,3
859,4
859,3
859,3
859,3
859,4
859,4
859,3
859,3
859,4
859,3
859,4
859,3
859,3
859,4
859,4
859,4
859,3
859,4
860,4
860,3
860,3
860,4
860,3
860,3
860,3
860,3
860,3
860,3
860,4
860,3
860,4
860,3
860,3
860,3
860,4
860,3
860,4
860,4
860,3
860,4
860,3
860,3
860,3
860,3
860,3
860,3
860,4
860,4
860,3
860,3
860,3
860,3
860,3
860,3
860,4
860,4
860,3
860,4
860,4
860,4
860,4
860,3
860,4
860,3
860,4
860,4
860,3
860,4
861,4
861,3
861,4
861,4
861,3
861,4
861,4
861,3
861,3
861,3
861,4
861,3
861,3
861,4
861,4
861,4
861,3
861,3
861,4
861,3
861,4
861,4
861,3
861,4
861,4
861,3
861,3
861,4
861,3
861,4
861,3
861,4
861,3
861,4
861,3
861,3
861,3
861,3
861,3
861,4
861,3
861,4
861,4
861,4
861,4
861,4
861,4
861,4
861,4
861,4
862,4
862,3
862,4
862,3
862,4
862,4
862,4
862,3
862,4
862,4
862,3
862,3
862,4
862,4
862,4
862,4
862,3
862,3
862,4
862,4
862,4
862,4
862,3
862,4
862,4
862,3
862,3
862,4
862,4
862,4
862,3
862,4
862,4
862,3
862,3
862,3
862,3
862,3
862,3
862,4
862,4
862,3
862,4
862,4
862,4
862,4
862,3
862,3
862,4
862,4
863,4
863,4
863,3
863,4
863,3
863,4
863,4
863,3
863,4
863,3
863,4
863,4
863,3
863,3
863,3
863,4
863,4
863,4
863,4
863,3
863,3
863,4
863,3
863,4
863,3
863,4
863,3
863,3
863,4
863,4
863,3
863,3
863,3
863,3
863,3
863,3
863,3
863,3
863,3
863,3
863,3
863,4
863,4
863,3
863,4
863,4
863,3
863,3
863,3
863,3
864,4
864,3
864,4
864,3
864,4
864,4
864,3
864,4
864,4
864,3
864,4
864,3
864,3
864,4
864,4
864,3
864,3
864,4
864,4
864,4
864,4
864,3
864,3
864,3
864,3
864,4
864,3
864,3
864,4
864,3
864,3
864,3
864,4
864,4
864,3
864,3
864,3
864,4
864,3
864,3
864,4
864,4
864,4
864,3
864,4
864,4
864,3
864,3
864,3
864,4
865,3
865,4
865,3
865,4
865,4
865,4
865,3
865,4
865,4
865,4
865,3
865,4
865,3
865,4
865,4
865,4
865,3
865,4
865,3
865,3
865,4
865,4
865,4
865,3
865,3
865,4
865,3
865,3
865,4
865,4
865,3
865,3
865,4
865,4
865,3
865,4
865,3
865,4
865,4
865,4
865,3
865,3
865,3
865,3
865,3
865,3
865,4
865,3
865,4
865,4
866,4
866,3
866,4
866,4
866,3
866,3
866,4
866,3
866,4
866,3
866,3
866,3
866,3
866,3
866,4
866,3
866,3
866,4
866,3
866,3
866,3
866,3
866,4
866,4
866,3
866,4
866,4
866,3
866,4
866,4
866,3
866,3
866,3
866,3
866,4
866,4
866,4
866,3
866,3
866,3
866,4
866,3
866,3
866,3
866,3
866,3
866,3
866,3
866,3
866,3
867,3
867,4
867,3
867,4
867,3
867,3
867,4
867,4
867,3
867,3
867,3
867,4
867,3
867,4
867,3
867,4
867,4
867,4
867,3
867,4
867,3
867,4
867,4
867,3
867,3
867,3
867,4
867,4
867,4
867,4
867,3
867,4
867,4
867,3
867,3
867,4
867,4
867,4
867,3
867,4
867,4
867,4
867,3
867,3
867,4
867,3
867,3
867,3
867,3
867,5
868,4
868,4
868,3
868,3
868,4
868,4
868,3
868,3
868,4
868,3
868,3
868,3
868,3
868,4
868,3
868,3
868,4
868,3
868,4
868,3
868,3
868,4
868,4
868,4
868,4
868,3
868,4
868,4
868,3
868,4
868,4
868,3
868,4
868,3
868,3
868,3
868,4
868,3
868,3
868,4
868,4
868,3
868,4
868,4
868,3
868,4
868,4
868,3
868,3
868,3
869,4
869,3
869,3
869,4
869,3
869,3
869,4
869,4
869,4
869,4
869,4
869,4
869,3
869,3
869,3
869,4
869,4
869,3
869,4
869,3
869,3
869,4
869,4
869,3
869,3
869,4
869,3
869,4
869,4
869,3
869,4
869,3
869,3
869,3
869,4
869,3
869,3
869,3
869,3
869,3
869,3
869,4
869,4
869,3
869,4
869,4
869,3
869,3
869,4
869,3
870,3
870,3
870,3
870,3
870,4
870,4
870,3
870,4
870,3
870,5
870,3
870,4
870,4
870,4
870,4
870,3
870,3
870,4
870,3
870,3
870,4
870,4
870,4
870,3
870,3
870,4
870,3
870,4
870,3
870,3
870,4
870,3
870,3
870,3
870,3
870,4
870,4
870,4
870,3
870,4
870,5
870,4
870,4
870,4
870,3
870,3
870,3
870,3
870,4
870,4
871,4
871,3
871,4
871,4
871,4
871,4
871,3
871,4
871,4
871,3
871,3
871,3
871,3
871,4
871,3
871,4
871,4
871,4
871,3
871,4
871,4
871,4
871,3
871,3
871,4
871,4
871,4
871,3
871,3
871,3
871,3
871,3
871,4
871,3
871,4
871,4
871,4
871,4
871,4
871,4
871,4
871,4
871,3
871,3
871,3
871,3
871,3
871,3
871,4
871,4
872,3
872,3
872,4
872,4
872,3
872,4
872,3
872,4
872,4
872,3
872,3
872,3
872,3
872,4
872,4
872,4
872,3
872,4
872,4
872,3
872,4
872,4
872,3
872,4
872,3
872,3
872,3
872,4
872,3
872,4
872,3
872,3
872,3
872,3
872,4
872,4
872,3
872,4
872,3
872,3
872,4
872,3
872,4
872,4
872,4
872,4
872,4
872,3
872,4
872,3
873,3
873,4
873,4
873,4
873,3
873,4
873,3
873,3
873,4
873,3
873,3
873,4
873,4
873,4
873,3
873,5
873,4
873,3
873,4
873,3
873,3
873,4
873,3
873,4
873,4
873,4
873,3
873,3
873,3
873,3
873,3
873,3
873,4
873,3
873,3
873,3
873,4
873,4
873,4
873,3
873,3
873,3
873,3
873,3
873,4
873,4
873,3
873,3
873,4
873,4
874,4
874,4
874,4
874,3
874,4
874,4
874,3
874,4
874,4
874,4
874,4
874,4
874,3
874,3
874,4
874,4
874,4
874,3
874,4
874,4
874,3
874,3
874,3
874,3
874,3
874,4
874,4
874,4
874,4
874,4
874,3
874,4
874,4
874,4
874,4
874,3
874,4
874,4
874,4
874,3
874,4
874,4
874,4
874,3
874,3
874,4
874,3
874,4
874,4
874,3
875,3
875,4
875,3
875,4
875,3
875,3
875,4
875,4
875,3
875,4
875,3
875,4
875,4
875,3
875,4
875,3
875,3
875,4
875,4
875,3
875,4
875,4
875,3
875,4
875,3
875,4
875,3
875,4
875,4
875,4
875,3
875,3
875,4
875,3
875,4
875,3
875,4
875,3
875,4
875,3
875,4
875,4
875,4
875,3
875,4
875,3
875,4
875,4
875,4
875,4
876,3
876,3
876,4
876,4
876,3
876,4
876,4
876,3
876,3
876,4
876,4
876,4
876,4
876,4
876,3
876,3
876,4
876,3
876,4
876,3
876,4
876,3
876,3
876,3
876,3
876,3
876,3
876,4
876,3
876,4
876,4
876,4
876,3
876,4
876,4
876,3
876,3
876,4
876,3
876,3
876,3
876,4
876,3
876,4
876,3
876,3
876,4
876,4
876,4
876,4
877,4
877,4
877,3
877,3
877,4
877,3
877,4
877,4
877,3
877,4
877,3
877,4
877,3
877,4
877,3
877,3
877,3
877,3
877,3
877,4
877,3
877,4
877,3
877,4
877,3
877,3
877,3
877,4
877,3
877,4
877,4
877,3
877,3
877,4
877,3
877,4
877,4
877,4
877,4
877,4
877,4
877,4
877,4
877,4
877,4
877,3
877,4
877,3
877,3
877,4
878,4
878,3
878,3
878,3
878,4
878,4
878,4
878,4
878,3
878,3
878,3
878,4
878,3
878,4
878,3
878,3
878,3
878,4
878,3
878,4
878,4
878,4
878,4
878,4
878,4
878,3
878,4
878,3
